MMS ID (System Identifier),ISBN,OCLC (System Identifier),Author or Editor,Title,Publisher,Physical Description,Topical Subjects,Geographical Subjects,Personal Name Subjects,Corporate Body Subjects,Event/Conference Subjects,Title Subjects
991011542106704000,357721195,1290430444,"Tucker, Irvin B., author.",Microeconomics for today / Irvin B. Tucker.,"Boston : Cengage, 2023.","xx, 488 pages : illustrations ; 26 cm",Microeconomics.,United States--Economic conditions.,,,,
991011472537304000,9780817360504,1268257238,"Turner, Kathleen J., 1952- editor; Black, Jason Edward, editor.","Reframing rhetorical history : cases, theories, and methodologies / edited by Kathleen J. Turner and Jason Edward Black.","Tuscaloosa : The University of Alabama Press, [2022]","xii, 427 pages : illustrations ; 23 cm.","Rhetoric--Social aspects--United States--History--Case studies; Rhetoric--Political aspects--United States--History--Case studies; English language--United States--Rhetoric--Case studies; Communication in politics--United States--History--Case studies; Speeches, addresses, etc., American--History and criticism.",United States--Historiography.,,,,
991002100629704000,9781482252330,942536226,"Tyson, Robert K., 1948-, author.",Principles of adaptive optics / Robert K. Tyson.,"Boca Raton : CRC Press, [2016]","xxiii, 360 pages, 2 unnumbered pages of plates : illustrations (some color) ; 24 cm","Optics, Adaptive.",,,,,
991002096799704000,807757713,941877044,"Urbanski, Cynthia D., author.; Eidman-Aadahl, Elyse, writer of preface.",Untangling urban middle school reform : clashing agendas for literacy standards and student success / Cynthia D. Urbanski ; foreword by Elyse Eidman-Aadahl.,"New York : Teachers College Press ; Berkeley, CA : National Writing Project, [2016]","xi, 131 pages ; 23 cm","Common Core State Standards (Education); Educational change--United States; Urban schools--United States; Education, Urban--United States; Middle school education--United States.",,,,,
991002596999704000,9780813054568,960495834,"Vetter, Lara Elizabeth, 1968-, author.",A curious peril : H.D.'s late modernist prose / Lara Vetter.,"Gainesville, FL : University Press of Florida, [2017]","xii, 265 pages ; 25 cm","Modernism (Literature)--United States--History; Poets, American--20th century--Biography.",,"H. D. (Hilda Doolittle), 1886-1961--Criticism and interpretation",,,
991010948389504000,9780472131013,1037286756,"Walsh, James Igoe, author.; Schulzke, Marcus, author.",Drones and support for the use of force / James Igoe Walsh and Marcus Schulzke.,"Ann Arbor : University of Michigan Press, 2018.",244 pages ; 24 cm,Drone aircraft--Government policy--United States; War--Public opinion; War--Moral and ethical aspects; Drone aircraft--Moral and ethical aspects; War and society--United States.,United States--Military policy--Public opinion.;United States--Public opinion.,,,,
991011258441104000,9781641138772,1131869294,"Wang, Chuang (College teacher) editor; Kolano, Lan (Lan Quach), editor; Kim, Do-Hong, editor.","Educational practices in China, Korea, and the United States : reflections from a study abroad experience / edited by Chuang Wang, Lan Kolano, Do-Hong Kim.","Charlotte, NC : Information Age Publishing, Inc., [2019]","xxii, 225 pages : illustrations ; 24 cm.",Comparative education; Education--Cross-cultural studies; Education--United States; Education--China; Education--Korea (South),,,,,
991001801399704000,9781681231822,922572258,"Wang, Chuang (College teacher) editor; Ma, Wen, editor; Martin, Christine L., editor.","Chinese education from the perspectives of American educators : lessons learned from study-abroad experiences / edited by Chuang Wang, Wen Ma, Christine L. Martin.","Charlotte, NC : Information Age Publishing, Inc., 2015.","x, 253 pages ; 24 cm.",Education--China; Education and state--China; Comparative education.,,,,,
991001242709704000,9783662449486,899586511,"Wang, Dangxiao.; Xiao, Jing; Zhang, Yuru.","Haptic rendering for simulation of fine manipulation / Dangxiao Wang, Jing Xiao, Yuru Zhang.","Berlin : Springer, [2014]","xii, 162 pages : illustrations (chiefly color) ; 24 cm",Haptic devices; Human-computer interaction.,,,,,
991001779119704000,9783319220468,921827532,"Wang, Yu, editor; Xiong, Hui, editor; Argamon, Shlomo, editor; Li, Xiang-Yang, 1971- editor; Li, Jianzhong, editor.","Big data computing and communications : first international conference, BigCom 2015, Taiyuan, China, August 1-3, 2015 : proceedings / edited by Yu Wang, Hui Xiong, Shlomo Argamon, XiangYang Li, JianZhong Li.","Berlin : Springer, 2015.",514 pages : illustrations ; 24 cm.,Big data--Congresses; Databases--Congresses; Database management--Congresses; Wireless communication systems--Congresses.,,,,,
991002366979704000,9783319425528,952384089,"Wang, Yu, editor; Yu, Ge, editor; Zhang, Yanyong, editor; Han, Zhu, 1974- editor; Wang, Guoren, 1966- editor.","Big data computing and communications : second International Conference, BigCom 2016, Shenyang, China, July 29-31, 2016, Proceedings / Yu Wang, Ge Yu, Yanyong Zhang, Zhu Han, Guoren Wang (Eds.).","Cham : Springer, 2016.",466 pages : illustrations ; 24 cm.,Big data--Congresses; Databases--Congresses; Database management--Congresses; Wireless communication systems--Congresses.,,,,,
991001431189704000,9781118912522,907125966,"Weeks, Gregory Bart, author.",U.S. and Latin American relations / Gregory B. Weeks.,"Chichester, West Sussex, UK ; Hoboken, NJ : Wiley/Blackwell, 2015.","viii, 333 pages : illustrations ; 23 cm",,Latin America--Relations--United States.;United States--Relations--Latin America.,,,,
991000563179704000,9780205648252,872562050,"Weeks, Gregory Bart.",Understanding Latin American politics / Gregory Weeks.,"Boston : Pearson, 2015.","xiii, 354 pages ; 23 cm",,Latin America--Politics and government.,,,,
991011426109104000,9783030962814,1308491159,"Wei, Jinpeng, editor; Zhang, Liang-Jie, editor.","Big data : BigData 2021 : 10th International Conference, held as part of the Services Conference Federation, SCF 2021, virtual event, December 10-14 2021, proceedings / edited by Jinpeng Wei, Liang-Jie Zhang.","Cham : Springer, 2022.","xii, 119 pages : illustrations (black and white, and colour) ; 24 cm.",Big data--Congresses.,,,,,
991011366346304000,9781498597807,1246283699,"West, Joe, 1959-, author.; Gao, Jingjing, 1993- author; Jang, Sojin, 1987- author.","The factors and behaviors associated with legislator use of communication technology / Joe West, Jingjing Gao, and Sojin Jang.","Lanham : Lexington Books, [2021]","xix, 266 pages : illustrations ; 24 cm",Communication in politics--Technological innovations--United States; Legislators--United States--States; Public administration--United States--Decision making; Political culture--United States; Communication--Psychological aspects.,,,,,
991011462715404000,9781538159354,1287994515,"West, Mark I., author.",Theodore Roosevelt and his library at Sagamore Hill / Mark I. West.,"Lanham, Maryland : Rowman & Littlefield Publishers, [2022]","xi, 175 pages : illustrations ; 24 cm",Private libraries--New York (State)--Oyster Bay.,"Sagamore Hill National Historic Site (Oyster Bay, N.Y.)--Library.","Roosevelt, Theodore, 1858-1919--Homes and haunts--New York (State)--Oyster Bay; Roosevelt, Theodore, 1858-1919--Books and reading",,,
991011468346604000,9781957723198,1317773333,"West, Mark I., author.; Zurita, Ana, illustrator.",The Peeve and the Grudge : and Other Preposterous Poems / Mark I. West ; illustrated by Ana Zurita.,"Charlotte, NC : Warren Publishing, [2022]",30 unnumbered pages : color illustrations ; 23 cm,American poetry--North Carolina--21st century--Juvenile literature; English language--Juvenile literature.,,,,,
991010924889804000,9781626377349,1028940743,"Whitaker, Beth Elise, author.; Clark, John F. (John Frank), author.",Africa's international relations : balancing domestic and global interests / Beth Elise Whitaker and John F. Clark.,"Boulder, Colorado : Lynne Rienner Publishers, 2018.",xiv; 418 pages 23cm.,"Security, International--Africa.",Africa--Foreign relations.;Africa--Politics and government.,,,,
991011024286104000,9780873539791,1015813030,"White, Dorothy Y., editor; Fernandes, Anthony (Anthony M. A.), editor; Civil, Marta, editor.","Access and equity : promoting high-quality mathematics in grades 9-12 / edited by Dorothy Y. White, University of Georgia, Athens, Georgia, Anthony Fernandes, University of North Carolina Charlotte, Charlotte, North Carolina, Marta Civil, the University of Arizona, Tucson, Arizona ; series editor, Marta Civil, the University of Arizona, Tucson, Arizona.","Reston, VA : National Council of Teachers of Mathematics, [2018]","viii, 161 pages : illustrations (some color) ; 26 cm",Mathematics--Study and teaching (Secondary)--United States; Effective teaching; Curriculum planning.,,,,,
991002253259704000,9463004408,948632385,"Wiggan, Greg A., 1976- editor.",Dreaming of a place called home : local and international perspectives on teacher education and school diversity / edited by Greg Wiggan.,"Rotterdam, [Netherlands] ; Boston : Sense Publishers, [2016]","xx, 124 pages : illustrations ; 25 cm.",Culturally relevant pedagogy--United States; Multicultural education--United States.,,,,,
991001268939704000,9462099197,900509001,"Wiggan, Greg A., 1976-, author.",In search of a canon : European history and the imperialist state / Greg Wiggan.,"Rotterdam, The Netherlands : Sense Publishers, [2015]",91 pages : illusrations ; 24 cm,"Chronology, Historical; Imperialism--History--Chronology; History--Religious aspects; Religion--History--Chronology; Sacred books--Chronology.",,,,,
991001900979704000,9463003207,928643644,"Wiggan, Greg A., 1976-, author.; Scott, Lakia, author.",Last of the Black titans : the role of historically Black colleges and universities in the 21st century / Greg Wiggan ; with Lakia Scott.,"Rotterdam : Sense Publishers, [2015]","xv, 81 pages ; 24 cm.",African American universities and colleges; African American universities and colleges--History; African Americans--Education (Higher)--History.,,,,,
991000530619704000,9789462095229,871016452,"Wiggan, Greg A., 1976-, author.; Scott, Lakia, author; Watson, Marcia, author; Reynolds, Richard, 1974- author.","Unshackled : education for freedom, student achievement, and personal emancipation / Greg Wiggan, Ph. D., Lakia Scott, Marcia Watson and Richard Reynolds.","Rotterdam : Sense Publishers, [2014]","ix, 103 pages ; 24 cm",Education--Aims and objectives; Democracy and education; Educational change; Academic achievement.,,,,,
991011482650604000,9781648026485,1285370418,"Williams, John A., III, editor; Lewis, Chance W. (Chance Wayne), 1972- editor.","Reimagining school discipline for the 21st century student : engaging students, practitioners, and community members / edited by John A. Williams III, Chance W. Lewis.","Charlotte, NC : Information Age Publishing, Inc., [2022]","xxi, 135 pages : illustrations ; 24 cm.",School discipline--Social aspects--United States; Children with social disabilities--Education--United States; Minority students--United States; Discrimination in education--United States.,,,,,
991011292362804000,9781476674322,1232013971,"Williams, Tamara LaDonna, 1984-, author.",Giving life to movement : the Silvestre dance technique / Tamara LaDonna Williams ; foreword by Lela Aisha Jones.,"Jefferson, North Carolina : McFarland & Company, Inc., Publishers, [2021]",1 volume : illustrations ; 23 cm,"Dance, Black--Brazil; Dance--Study and teaching--Brazil; Folk dancing--Brazil; Dance--Brazil; Self-actualization (Psychology); Ethnology.",,"Silvestre, Rosangela",,,
991002143969704000,812248333,945028629,"Wilson, Mark (Mark R.), 1970-, author.",Destructive Creation : American Business and the Winning of World War II / Mark R. Wilson.,"Philadelphia : University of Pennsylvania Press, [2016]",379 pages : illustrations ; 24 cm,"Industrial mobilization--United States--History--20th century; World War, 1939-1945--Economic aspects--United States; Defense industries--United States--History--20th century.",,,Gosudarstvenno-Äastnoe partnÃ«rstvo.$2gnd;UmschulungswerkstÃ¤tten fÃ¼r Siedler und Auswanderer$gBitterfeld$2gnd,,
991001751099704000,9781506322629,920454002,"Wood, Karen D., author.; Taylor, D. Bruce, 1964- author; Stover, Katie, author.","Smuggling writing : strategies that get students to write every day, in every content area, grades 3-12 / Karen D. Wood, D. Bruce Taylor, Katie Stover.","Thousand Oaks, California : Corwin, [2016]","xxv, 227 pages ; 28 cm",English language--Composition and exercises--Study and teaching; Language arts--Correlation with content subjects.,,,,,
991011389008804000,9783030755515,1264400430,"Wynn, Adrienne, author.; Wiggan, Greg A., 1976- author; Watson-Vandiver, Marcia J., author; Teasdell, Annette, author.","Race, class, gender, and immigrant identities in education : perspectives from first and second generation Ethiopian students / Adrienne Wynn, Greg Wiggan, Marcia J. Watson-Vandiver, Annette Teasdell.","Cham, Switzerland : Palgrave Macmillan, [2021]","ix, 228 pages : illustrations ; 22 cm.",Ethiopian Americans--Education; Ethiopian Americans--Social conditions; Ethiopian Americans--Cultural assimilation; Girls--Education--United States; Girls--United States--Social conditions; Immigrants--United States.,United States--Emigration and immigration.;Ethiopia--Emigration and immigration.,,,,
991011012587404000,9780299323608,1057238446,"Young, Henry Falls, 1824-1902, author.; Larson, Micheal J., editor; Smith, John David, 1949- editor.","Dear Delia : the Civil War letters of Captain Henry F. Young, Seventh Wisconsin Infantry / edited by Micheal J. Larson and John David Smith.","Madison, Wisconsin : The University of Wisconsin Press, [2019]","xlvi, 319 pages ; 24 cm",Soldiers--Wisconsin--Correspondence.,"United States--History--Civil War, 1861-1865--Personal narratives.","Young, Henry Falls, 1824-1902--Correspondence.","United States. Army. Wisconsin Infantry Regiment, 7th (1861-1865)",,
991011102113804000,3030233731,1101976919,"Zhang, Tao, editor; Wei, Jinpeng, editor; Zhang, Liang-Jie, editor.","Edge Computing - EDGE 2019 : Third International Conference, Held as Part of the Services Conference Federation, SCF 2019, San Diego, CA, USA, June 25-30, 2019, Proceedings / Tao Zhang, Jinpeng Wei, Liang-Jie Zhang, (eds.).","Cham : Springer, 2019.",84 pages : illustrations ; 23 cm.,Computer science--Congresses; Cloud computing--Congresses; Computer architecture.,,,,,
991011267743804000,3030598233,1191235933,"Zhang, Tao, editor; Wei, Jinpeng, editor; Zhang, Liang-Jie, editor.","Edge Computing - EDGE 2020 : 4th International Conference, Held As Part of the Services Conference Federation, SCF 2020, Honolulu, HI, USA, September 18-20, 2020, Proceedings / Ajay Katangur, Shih-Chun Lin, Jinpeng Wei, Shuhui Yang, Liang-Jie Zhang.","Cham : Springer International Publishing AG, 2020.",126 pages : illustrations ; 24 cm.,Computer science--Congresses.,,,,,
991002347399704000,9781119237068,951854788,"Zhang, Zhiyi, 1960-, author.",Statistical implications of Turing's formula / Zhiyi Zhang.,"Hoboken, New Jersey : John Wiley & Sons, Inc., [2017]","xiv, 282 pages : illustrations ; 25 cm",Mathematical statistics--Textbooks; Probabilities--Textbooks.,,,,,
